route,start_stop_code_lbsl,end_stop_code_lbsl
197,26032,17308
197,17308,17310
197,17310,17312
197,17312,17315
197,17315,17317
197,17317,BP1224
197,BP1224,17319
197,17319,17321
197,17321,17323
197,17323,19771
197,19771,17326
197,17326,2131
197,2131,4783
197,4783,17409
197,17409,17411
197,17411,27556
197,27556,6561
197,6561,6560
197,6560,6559
197,6559,R0506
197,R0506,17328
197,17328,17330
197,17330,17332
197,17332,17335
197,17335,17853
197,17853,17855
197,17855,9807
197,9807,BP2400
197,BP2400,17858
197,17858,17859
197,17859,BP934
197,BP934,17347
197,17347,17348
197,17348,BP2333
197,BP2333,BP1586
197,BP1586,34176
N550,BP3509,BP2845
N550,BP2845,25774
N550,25774,26778
N550,26778,25490
N550,25490,25488
N550,25488,BP2846
N550,BP2846,BP4338
N550,BP4338,4770
N550,4770,8558
N550,8558,8560
N550,8560,8578
N550,8578,35484
N550,35484,34190
N550,34190,33431
N550,33431,1858
N550,1858,4824
N550,4824,1864
N550,1864,882
N550,882,1866
N550,1866,884
N550,884,886
N550,886,1868
N550,1868,1869
N550,1869,887
N550,887,36875
N550,36875,15128
N550,15128,LE186
N550,LE186,R0315
N550,R0315,BP3588
N550,BP3588,BP4195
N550,BP4195,15130
N550,15130,3200
N550,3200,15132
N550,15132,15134
N550,15134,13418
N550,13418,15136
N550,15136,15138
N550,15138,15140
N550,15140,16353
N550,16353,15142
N550,15142,BP1802
N550,BP1802,15144
N550,15144,15162
N550,15162,15161
N550,15161,1684
N550,1684,15158
N550,15158,15156
N550,15156,BP1187
N550,BP1187,15154
N550,15154,15150
N550,15150,BP5409
N550,BP5409,35297
N550,35297,13517
N550,13517,27683
N550,27683,876
N550,876,BP2284
484,BP2432,BP1118
484,BP1118,BP1115
484,BP1115,26286
484,26286,27767
484,27767,BP460
484,BP460,BP461
484,BP461,BP462
484,BP462,BP463
484,BP463,BP464
484,BP464,BP745
484,BP745,BP465
484,BP465,BP466
484,BP466,BP467
484,BP467,26079
484,26079,BP1397
484,BP1397,BP2325
484,BP2325,BP738
484,BP738,37063
484,37063,36536
484,36536,37061
484,37061,26099
484,26099,26096
484,26096,13795
484,13795,13761
484,13761,13759
484,13759,26094
484,26094,26092
484,26092,13753
484,13753,13750
484,13750,13749
484,13749,26089
484,26089,13380
484,13380,26047
484,26047,26050
484,26050,26051
484,26051,26054
484,26054,26057
484,26057,2013
484,2013,19601
T33,BP2328,34387
T33,34387,BP1849
T33,BP1849,BP1850
T33,BP1850,BP1858
T33,BP1858,BP1860
T33,BP1860,BP1861
T33,BP1861,BP1413
T33,BP1413,BP1414
T33,BP1414,BP1415
T33,BP1415,BP1416
T33,BP1416,BP1417
T33,BP1417,BP1418
T33,BP1418,W13
T33,W13,W14
T33,W14,BP1251
T33,BP1251,7739
T33,7739,7741
T33,7741,R0539
T33,R0539,7743
T33,7743,19810
T33,19810,19808
T33,19808,20140
T33,20140,19806
T33,19806,10799
T33,10799,19804
T33,19804,10797
T33,10797,BP154
T33,BP154,BP152
T33,BP152,W45
T33,W45,SL01
T33,SL01,BP2332
T33,BP2332,10811
T33,10811,SL30
T33,SL30,BP2300
N3,36953,BP055
N3,BP055,40235
N3,40235,21558
N3,21558,33842
N3,33842,20692
N3,20692,14732
N3,14732,17702
N3,17702,7722
N3,7722,19774
N3,19774,19776
N3,19776,R0783
N3,R0783,14121
N3,14121,19779
N3,19779,14123
N3,14123,19780
N3,19780,19783
N3,19783,14125
N3,14125,1426
N3,1426,20979
N3,20979,1428
N3,1428,19766
N3,19766,1522
N3,1522,19768
N3,19768,BP2553
N3,BP2553,R0775
N3,R0775,19772
N3,19772,4783
N3,4783,17409
N3,17409,17411
N3,17411,BP2760
N3,BP2760,6594
N3,6594,6595
N3,6595,20751
N3,20751,6597
N3,6597,6599
N3,6599,6593
N3,6593,BP2417
N3,BP2417,13378
N3,13378,2618
N3,2618,R0515
N3,R0515,13374
N3,13374,13371
N3,13371,13369
N3,13369,13367
N3,13367,13366
N3,13366,13363
N3,13363,1433
N3,1433,13283
N3,13283,13279
N3,13279,13277
N3,13277,13275
N3,13275,BP5534
N3,BP5534,26405
N3,26405,13250
N3,13250,3038
N3,3038,26342
N3,26342,13246
N3,13246,BP4246
N3,BP4246,24458
N3,24458,14622
N3,14622,236
N3,236,2393
N3,2393,4726
N3,4726,2391
N3,2391,BP2394
N3,BP2394,451
N3,451,517
N3,517,25649
N3,25649,26761
N3,26761,384
N3,384,2650
N3,2650,26764
N3,26764,26766
N3,26766,8297
N3,8297,8294
N3,8294,1629
N3,1629,BP245
N3,BP245,996
N3,996,7867
N3,7867,BP3503
N3,BP3503,154
N3,154,155
N3,155,370
N3,370,BP1698
N3,BP1698,36760
85,411,20798
85,20798,29620
85,29620,11144
85,11144,34752
85,34752,17603
85,17603,3714
85,3714,36784
85,36784,19562
85,19562,19559
85,19559,29543
85,29543,3479
85,3479,37283
85,37283,19556
85,19556,R0435
85,R0435,19555
85,19555,LG08
85,LG08,19553
85,19553,2416
85,2416,19551
85,19551,19549
85,19549,BP1337
85,BP1337,1602
85,1602,R0279
85,R0279,1916
85,1916,19544
85,19544,4479
85,4479,BP5305
85,BP5305,R0277
85,R0277,BP387
85,BP387,R0701
85,R0701,BP488
85,BP488,BP479
85,BP479,BP1685
159,BP4856,27512
159,27512,BP5663
159,BP5663,14020
159,14020,11663
159,11663,58
159,58,1590
159,1590,621
159,621,4803
159,4803,153
159,153,829
159,829,16575
159,16575,16574
159,16574,150
159,150,157
159,157,BP3508
159,BP3508,17681
159,17681,14756
159,14756,R0470
159,R0470,1000
159,1000,26826
159,26826,4742
159,4742,25653
159,25653,2382
159,2382,26765
159,26765,386
159,386,26763
159,26763,4736
159,4736,4730
159,4730,452
159,452,2392
159,2392,4727
159,4727,2394
159,2394,26408
159,26408,233
159,233,2396
159,2396,4725
159,4725,709
159,709,708
159,708,705
159,705,2398
159,2398,R0417
159,R0417,27495
159,27495,29450
159,29450,464
159,464,3019
159,3019,2404
159,2404,466
159,466,468
159,468,BP5726
225,BP4336,25923
225,25923,40069
225,40069,13668
225,13668,25994
225,25994,25922
225,25922,33490
225,33490,13699
225,13699,13702
225,13702,35192
225,35192,35194
225,35194,35196
225,35196,35198
225,35198,40054
225,40054,13715
225,13715,486
225,486,490
225,490,13721
225,13721,13811
225,13811,R0086
225,R0086,R0463
225,R0463,BP190
225,BP190,BP1118
225,BP1118,BP1115
225,BP1115,26286
225,26286,37115
225,37115,37116
225,37116,37118
225,37118,37142
225,37142,27310
491,BP2817,12243
491,12243,BP5693
491,BP5693,BP5686
491,BP5686,BP2655
491,BP2655,BP2656
491,BP2656,BP4521
491,BP4521,BP2651
491,BP2651,BP2652
491,BP2652,BP2653
491,BP2653,BP2654
491,BP2654,20302
491,20302,OC701
491,OC701,BP3608
491,BP3608,BP3609
491,BP3609,BP3610
491,BP3610,BP3611
491,BP3611,BP3612
491,BP3612,BP3613
491,BP3613,33174
491,33174,20243
491,20243,20242
491,20242,12280
491,12280,12282
491,12282,12284
491,12284,H0781
491,H0781,H0780
491,H0780,H0784
491,H0784,12298
491,12298,BP3445
491,BP3445,BP4957
491,BP4957,12308
491,12308,12312
491,12312,12314
491,12314,28562
491,28562,1698
491,1698,BP5657
491,BP5657,BP5147
281,34254,33613
281,33613,27573
281,27573,27708
281,27708,11457
281,11457,4513
281,4513,27360
281,27360,11462
281,11462,11464
281,11464,27533
281,27533,27379
281,27379,23416
281,23416,19589
281,19589,20503
281,20503,4480
281,4480,27358
281,27358,12899
281,12899,BP285
281,BP285,BP490
281,BP490,R0698
281,R0698,R0691
281,R0691,BP497
281,BP497,6917
281,6917,27370
281,27370,R0284
281,R0284,27355
281,27355,25613
281,25613,27345
281,27345,20623
281,20623,27353
281,27353,20786
281,20786,27351
281,27351,19484
281,19484,27534
281,27534,27364
281,27364,27363
281,27363,20683
281,20683,FW21
281,FW21,14715
281,14715,6390
281,6390,6388
281,6388,6387
281,6387,6422
281,6422,25898
281,25898,R0270
281,R0270,6382
281,6382,BP3821
281,BP3821,15560
281,15560,15562
281,15562,15565
281,15565,15567
281,15567,15569
281,15569,15570
281,15570,25823
281,25823,15875
281,15875,15577
281,15577,26850
281,26850,15579
281,15579,BP1196
281,BP1196,BP1365
281,BP1365,15580
281,15580,BP2285
281,BP2285,33528
60,BP5725,35037
60,35037,474
60,474,1832
60,1832,15101
60,15101,24404
60,24404,25865
60,25865,BP2125
60,BP2125,BP2126
60,BP2126,BP2134
60,BP2134,BP2135
60,BP2135,25839
60,25839,25836
60,25836,BP3494
60,BP3494,25834
60,25834,25831
60,25831,25830
60,25830,25827
60,25827,4419
60,4419,15601
60,15601,15107
60,15107,807
60,807,37002
60,37002,R0525
60,R0525,1441
60,1441,15111
60,15111,4418
60,4418,15113
60,15113,4420
60,4420,BP1916
60,BP1916,34317
60,34317,BP1586
60,BP1586,2378
60,2378,10829
60,10829,25870
60,25870,17851
60,17851,20916
60,20916,1391
60,1391,816
60,816,4423
60,4423,10820
60,10820,3428
60,3428,25875
60,25875,12082
60,12082,10824
60,10824,14631
60,14631,12429
60,12429,12868
60,12868,33682
60,33682,4385
60,4385,15805
60,15805,12432
60,12432,575
60,575,20678
60,20678,15816
60,15816,17664
60,17664,15818
60,15818,15820
60,15820,15822
60,15822,25267
60,25267,15824
60,15824,20418
60,20418,29020
60,29020,20443
333,29686,8816
333,8816,3198
333,3198,25658
333,25658,25660
333,25660,25662
333,25662,25664
333,25664,12810
333,12810,97
333,97,12808
333,12808,12806
333,12806,12804
333,12804,12802
333,12802,25857
333,25857,2403
333,2403,36915
333,36915,R0421
333,R0421,1764
333,1764,R0420
333,R0420,43
333,43,2397
333,2397,706
333,706,707
333,707,710
333,710,2395
333,2395,29685
333,29685,231
333,231,421
333,421,26341
333,26341,12825
333,12825,509
333,509,25640
333,25640,25642
333,25642,25644
333,25644,25646
333,25646,23185
333,23185,25649
333,25649,602
333,602,604
333,604,2143
333,2143,2140
333,2140,33619
333,33619,33624
140,14919,16411
140,16411,16413
140,16413,15021
140,15021,14705
140,14705,BP1945
140,BP1945,15019
140,15019,15017
140,15017,BP5591
140,BP5591,BP5592
140,BP5592,R0842
140,R0842,29074
140,29074,29076
140,29076,29078
140,29078,29079
140,29079,16135
140,16135,26472
140,26472,16137
140,16137,27646
140,27646,16139
140,16139,26968
140,26968,16141
140,16141,16143
140,16143,18221
140,18221,16142
140,16142,16144
140,16144,16146
140,16146,16148
140,16148,37263
140,37263,14724
140,14724,16150
140,16150,BP2412
140,BP2412,14864
140,14864,16152
140,16152,10462
140,10462,BP994
140,BP994,16156
140,16156,BP1075
140,BP1075,16157
140,16157,BP108
140,BP108,BP109
140,BP109,BP110
140,BP110,15979
140,15979,16165
140,16165,16167
140,16167,33383
140,33383,16320
140,16320,16323
140,16323,16325
140,16325,3419
140,3419,17145
140,17145,18208
140,18208,OC901
463,BP5477,20677
463,20677,4404
463,4404,BP4928
463,BP4928,OC681
463,OC681,HC46
463,HC46,BP813
463,BP813,HC47
463,HC47,BP2140
463,BP2140,BP3305
463,BP3305,BP1980
463,BP1980,BP1981
463,BP1981,17726
463,17726,16614
463,16614,16615
463,16615,16617
463,16617,16619
463,16619,16621
463,16621,16623
463,16623,36654
463,36654,17353
463,17353,36004
463,36004,14181
463,14181,14186
463,14186,14188
463,14188,BP4243
463,BP4243,BP204
463,BP204,BP067
463,BP067,BP1370
463,BP1370,BP1368
463,BP1368,BP5476
463,BP5476,BP5474
463,BP5474,BP5472
463,BP5472,BP1717
463,BP1717,BP5467
463,BP5467,BP5465
463,BP5465,BP5463
463,BP5463,BP5461
463,BP5461,BP4598
463,BP4598,BP4599
463,BP4599,BP4600
463,BP4600,BP4601
463,BP4601,BP4602
463,BP4602,12665
463,12665,25839
463,25839,25836
463,25836,BP3494
463,BP3494,25834
463,25834,BP5330
154,W48,26817
154,26817,25821
154,25821,10282
154,10282,14910
154,14910,W34
154,W34,36900
154,36900,36899
154,36899,4530
154,4530,18563
154,18563,18565
154,18565,33809
154,33809,BP1453
154,BP1453,6480
154,6480,6482
154,6482,6483
154,6483,6484
154,6484,6485
154,6485,6486
154,6486,6471
154,6471,6489
154,6489,16713
154,16713,16712
154,16712,14964
154,14964,35382
154,35382,35383
154,35383,34678
154,34678,W3
154,W3,6522
154,6522,6523
154,6523,6524
154,6524,35221
154,35221,35223
154,35223,35224
154,35224,34195
154,34195,33930
154,33930,35924
154,35924,34983
154,34983,6528
154,6528,20650
154,20650,6531
154,6531,6533
154,6533,6534
154,6534,35486
154,35486,17630
154,17630,SL30
154,SL30,BP2300
283,BP2612,BP2611
7,26194,20975
7,20975,26503
7,26503,11576
7,11576,11572
7,11572,11568
7,11568,11566
7,11566,8910
7,8910,11564
7,11564,36798
7,36798,15278
7,15278,26493
7,26493,11553
7,11553,11551
7,11551,25448
7,25448,9481
7,9481,11539
7,11539,11537
7,11537,11696
7,11696,11693
7,11693,1261
7,1261,11671
7,11671,16972
7,16972,35232
7,35232,14020
7,14020,11663
7,11663,58
7,58,1590
7,1590,621
7,621,177
7,177,91529
7,91529,34554
7,34554,15783
7,15783,830
7,830,37317
7,37317,37671
7,37671,BP1780
7,BP1780,33925
D6,R0752,37148
D6,37148,37146
D6,37146,37143
D6,37143,BP1187
D6,BP1187,15154
D6,15154,15150
D6,15150,BP5409
D6,BP5409,868
D6,868,1873
D6,1873,866
D6,866,BP754
D6,BP754,25270
D6,25270,14495
D6,14495,27785
D6,27785,20927
D6,20927,14487
D6,14487,14485
D6,14485,1423
D6,1423,FC17
D6,FC17,14483
D6,14483,14481
D6,14481,14479
D6,14479,956
D6,956,18063
D6,18063,2292
D6,2292,4616
D6,4616,BP187
D6,BP187,4611
D6,4611,1705
D6,1705,2277
D6,2277,785
D6,785,752
D6,752,2275
D6,2275,306
D6,306,37257
D6,37257,129
D6,129,BP1104
613,29767,18548
613,18548,18546
613,18546,18544
613,18544,18542
613,18542,18540
613,18540,33809
613,33809,6479
613,6479,35336
613,35336,35510
613,35510,36521
613,36521,14881
613,14881,W42
613,W42,W43
613,W43,14167
613,14167,14165
613,14165,14163
613,14163,16715
613,16715,25076
613,25076,16717
613,16717,16719
613,16719,29464
613,29464,8354
613,8354,16721
613,16721,585
613,585,26959
613,26959,2022
355,8798,17574
355,17574,R0676
355,R0676,20599
355,20599,8806
355,8806,8810
355,8810,8812
355,8812,16
355,16,434
355,434,3197
355,3197,R0275
355,R0275,8817
355,8817,25287
355,25287,2183
355,2183,2181
355,2181,2179
355,2179,4870
355,4870,2175
355,2175,2171
355,2171,4869
355,4869,36946
355,36946,R0575
355,R0575,2167
355,2167,2165
355,2165,28020
355,28020,1406
355,1406,12751
355,12751,12753
355,12753,1403
355,1403,12755
355,12755,W1
355,W1,12773
355,12773,12770
355,12770,12767
355,12767,12830
355,12830,12832
355,12832,35254
355,35254,14622
349,BP3563,12280
349,12280,12282
349,12282,BP1579
349,BP1579,26239
349,26239,12290
349,12290,12294
349,12294,12298
349,12298,BP3445
349,BP3445,BP4957
349,BP4957,12308
349,12308,12312
349,12312,12314
349,12314,R0323
349,R0323,12319
349,12319,12323
349,12323,29955
349,29955,12327
349,12327,960
349,960,4840
349,4840,BP1985
349,BP1985,1234
349,1234,R0307
349,R0307,10944
349,10944,10946
349,10946,670
349,670,959
349,959,2075
349,2075,9647
349,9647,25904
370,OC476,BP5076
370,BP5076,BP5412
370,BP5412,BP5077
370,BP5077,BP5078
370,BP5078,BP5079
370,BP5079,BP5080
370,BP5080,BP5081
370,BP5081,BP5082
370,BP5082,BP5083
370,BP5083,BP5062
370,BP5062,BP5084
370,BP5084,BP5068
370,BP5068,BP4252
370,BP4252,BP2913
370,BP2913,BP2911
370,BP2911,BP2914
370,BP2914,BP2916
370,BP2916,BP2918
370,BP2918,BP2920
370,BP2920,BP2922
370,BP2922,23186
370,23186,20647
370,20647,18041
370,18041,18038
370,18038,18036
370,18036,25140
370,25140,25138
370,25138,BP3482
370,BP3482,34165
370,34165,25141
370,25141,18033
370,18033,9766
370,9766,8524
370,8524,20421
370,20421,8528
370,8528,18265
370,18265,18263
370,18263,18269
370,18269,18259
370,18259,18258
370,18258,18255
370,18255,18253
370,18253,19267
370,19267,18251
370,18251,18249
370,18249,18247
370,18247,BP240
370,BP240,34120
486,27306,6287
486,6287,6290
486,6290,6294
486,6294,BP2437
486,BP2437,37322
486,37322,6301
486,6301,6303
486,6303,9182
486,9182,18938
486,18938,29308
486,29308,3905
486,3905,1444
486,1444,20515
486,20515,4928
486,4928,19968
486,19968,19682
486,19682,19684
486,19684,19686
486,19686,3165
486,3165,BP2823
486,BP2823,BP2729
486,BP2729,35589
486,35589,BP2822
486,BP2822,18760
486,18760,18762
486,18762,18764
486,18764,BP347
486,BP347,BP334
486,BP334,BP2459
486,BP2459,35708
486,35708,BP2267
486,BP2267,BP2171
486,BP2171,BP2402
486,BP2402,BP2783
486,BP2783,BP2462
486,BP2462,BP2460
486,BP2460,BP2277
129,29439,8624
129,8624,13824
129,13824,13826
129,13826,13828
129,13828,13830
129,13830,34293
129,34293,18820
129,18820,34284
129,34284,BP2402
129,BP2402,BP2783
129,BP2783,BP2462
129,BP2462,BP2460
129,BP2460,BP2277
315,36959,36946
315,36946,36933
315,36933,36932
315,36932,36931
315,36931,36937
315,36937,36936
315,36936,37183
315,37183,H0609
315,H0609,H0610
315,H0610,H0611
315,H0611,H0612
315,H0612,H0613
315,H0613,H0614
315,H0614,13168
315,13168,13605
315,13605,HC267
315,HC267,HC268
315,HC268,13266
315,13266,9449
315,9449,34686
315,34686,37121
315,37121,13340
73,35281,BP4241
73,BP4241,1919
73,1919,15890
73,15890,1920
73,1920,25132
73,25132,1922
73,1922,1082
73,1082,2442
73,2442,15891
73,15891,907
73,907,2636
73,2636,2632
73,2632,14920
73,14920,793
73,793,2626
73,2626,791
73,791,36602
73,36602,361
73,361,1074
73,1074,BP134
73,BP134,34940
73,34940,183
73,183,14736
73,14736,27622
73,27622,20917
73,20917,672
73,672,29674
73,29674,BP2167
73,BP2167,29676
73,29676,29735
73,29735,35030
73,35030,165
73,165,831
73,831,33924
73,33924,33630
73,33630,169
73,169,29907
73,29907,29626
73,29626,29997
73,29997,36857
73,36857,27945
73,27945,33477
73,33477,33
463,BP3797,BP5468
463,BP5468,BP5469
463,BP5469,BP5470
463,BP5470,25835
463,25835,12671
463,12671,25838
463,25838,BP4603
463,BP4603,BP4604
463,BP4604,BP4596
463,BP4596,BP4597
463,BP4597,BP5518
463,BP5518,BP5462
463,BP5462,BP5466
463,BP5466,R0097
463,R0097,BP1716
463,BP1716,BP5471
463,BP5471,BP5473
463,BP5473,BP5475
463,BP5475,BP1367
463,BP1367,BP1369
463,BP1369,BP067
463,BP067,BP5274
463,BP5274,BP143
463,BP143,BP4244
463,BP4244,14187
463,14187,9268
463,9268,14185
463,14185,24743
463,24743,17352
463,17352,36654
463,36654,16624
463,16624,16622
463,16622,16620
463,16620,16618
463,16618,16616
463,16616,16613
463,16613,17725
463,17725,BP1978
463,BP1978,BP1979
463,BP1979,BP3304
463,BP3304,BP2139
463,BP2139,HC48
463,HC48,BP2500
463,BP2500,OC682
463,OC682,HC47
463,HC47,12432
463,12432,575
463,575,20678
463,20678,12433
453,BP1638,721
453,721,723
453,723,1583
453,1583,8279
453,8279,8276
453,8276,33066
453,33066,33062
453,33062,16574
453,16574,150
453,150,157
453,157,BP3508
453,BP3508,14756
453,14756,R0470
453,R0470,1000
453,1000,26826
453,26826,4742
453,4742,26768
453,26768,29808
453,29808,26212
453,26212,27400
453,27400,2574
453,2574,26746
453,26746,26741
453,26741,BP599
453,BP599,BP128
453,BP128,1171
453,1171,448
453,448,394
453,394,26727
453,26727,86
453,86,2567
453,2567,33101
453,33101,BP1237
453,BP1237,4631
453,4631,13715
453,13715,486
453,486,29573
191,20258,35854
191,35854,35852
191,35852,35856
191,35856,35865
191,35865,35866
191,35866,12258
191,12258,12265
191,12265,12261
191,12261,35864
191,35864,35862
191,35862,35860
191,35860,35858
191,35858,R0436
191,R0436,34342
